ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 8-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 54-11대,2,34,명동2가 54-24대,명동8길,4103161,3.00000000,74.00000000,4,11140,3
20100628,마른내로를 중심으로 일련번호 부여,10,Mareunnae-ro 12-gil,20100926,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,충무로5가 22-5대,1,1638,충무로5가 22-10대,마른내로12길,4103121,4.00000000,109.00000000,4,11140,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,35,황학동 2494대,퇴계로,3101011,3.00000000,79.00000000,3,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 78-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 292-157대,1,844,신당동 52-331대,퇴계로78길,4103381,5.00000000,49.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 20-gil,20101005,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동2가 15-10대,1,447,남산동2가 15-17대,퇴계로20길,4103329,2.00000000,71.00000000,4,11140,3
20100419,조선5대 궁궐의 하나인 창경궁 명칭 인용,10,Changgyeonggung-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214902,예관동 24-7대,2,448,예관동 24-6대,창경궁로,3005008,3.00000000,3170.00000000,3,11140,2
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 25-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,장충동2가 193-41대,1,1649,장충동2가 193-28대,동호로25길,4103104,3.00000000,38.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 2-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 83-6대,0,449,충무로1가 25-50대,명동2길,4103154,7.00000000,344.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 56-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,쌍림동 270-2대,0,36,장충동2가 11-2 대,퇴계로56길,4103363,6.00000000,332.00000000,4,11140,3
20100628,필동로를 중심으로 일련번호 부여,10,Pildong-ro 8-gil,20101006,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,필동2가 128-19대,1,1640,필동2가 128-18대,필동로8길,4103402,4.00000000,46.00000000,4,11140,3
20100628,필동로를 중심으로 일련번호 부여,10,Pildong-ro 8-gil,20131017,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20131017161528,필동2가 84-65대,1,1641,예장동 1-142대,필동로8길,4103402,5.00000000,77.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 28ga-gil,20101008,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 310-1대,0,432,신당동 321-58대,다산로28가길,4103043,3.00000000,142.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 3na-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 330-209대,1,433,신당동 330-221대,청구로3나길,4103304,2.00000000,39.00000000,4,11140,3
20100628,남대문로를 중심으로 일련번호 부여,10,Namdaemun-ro 5-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남대문로3가 110대,0,684,북창동 1-1대,남대문로5길,4103014,8.00000000,299.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 50ga-gil,20101011,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,묵정동 24-14대,1,83,묵정동 25-16대,퇴계로50가길,4103356,6.00000000,93.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 88ga-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 156-2대,1,1686,신당동 156-3대,퇴계로88가길,4103391,4.00000000,27.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 11-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동1가 1-3대,0,1483,을지로2가 185대,명동11길,4103152,7.00000000,231.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 20-gil,20101005,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동2가 10-4대,1,1287,남산동2가 2학,퇴계로20길,4103329,3.00000000,14.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 10-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 241-89대,1,885,신당동 241-91대,청구로10길,4103292,5.00000000,27.00000000,4,11140,3
20100628,세종대로를 중심으로 일련번호 부여,10,Sejong-daero 16-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,태평로2가 68-1대,0,84,소공동 117대,세종대로16길,4103190,7.00000000,194.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 15-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 429-1대,0,887,신당동 432-1102대,동호로15길,4103092,9.00000000,697.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 28-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,장충동2가 186-32대,1,686,장충동2가 186-32대,동호로28길,4103106,2.00000000,23.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 83-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 371-19대,1,1083,황학동 371-3대,퇴계로83길,4103385,4.00000000,56.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 42-gil,20101010,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 163-1대,1,1688,신당동 163-19대,다산로42길,4103065,4.00000000,43.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 17da-gil,20101011,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 432-1831대,1,1075,신당동 432-1831대,동호로17다길,4103096,2.00000000,10.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 20na-gil,20101012,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동2가 49-16대,1,1076,남산동2가 49-16대,퇴계로20나길,4103330,3.00000000,16.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 15ga-gil,20101010,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 826-21대,1,1077,신당동 826-20대,동호로15가길,4103091,3.00000000,16.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 8-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 32-26대,1,1270,명동2가 31-1대,명동8길,4103161,8.00000000,61.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 8-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 50-4대,0,1271,충무로2가 65-7대,명동8길,4103161,11.00000000,330.00000000,4,11140,3
20100519,행정구역 명칭 반영,10,Myeongdong-gil,20100929,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100526,20110303,저동1가 91-2대,1,1272,저동1가 79-5대,명동길,4103165,3.00000000,55.00000000,4,11140,3
20100519,행정구역 명칭 반영,10,Myeongdong-gil,20100929,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100526,20110303,명동1가 60대,1,1273,명동1가 54-6대,명동길,4103165,2.00000000,57.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 10-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,충무로2가 7-1 대,1,1275,명동2가 4-2대,명동10길,4103151,6.00000000,114.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 10-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 28-1대,1,1619,명동2가 1-1종,명동10길,4103151,5.00000000,63.00000000,4,11140,3
20100419,한강변의 옛 지명인 동호 지명을 인용,10,Dongho-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,장충동2가 197-1잡,1,17,장충동2가 197공,동호로,3005001,10.00000000,3900.00000000,3,11140,2
20100419,조선5대 궁궐의 하나인 창경궁 명칭 인용,10,Changgyeonggung-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,주교동 122-3대,1,215,주교동 227-1대,창경궁로,3005008,5.00000000,3170.00000000,3,11140,2
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 24-gil,20101014,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남산동3가 31-1대,2,217,남산동3가 31-15대,퇴계로24길,4103332,4.00000000,21.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 54-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,쌍림동 182-47대,2,218,쌍림동 182-32대,퇴계로54길,4103361,3.00000000,14.00000000,4,11140,3
20100628,마장로를 중심으로 일련번호 부여,10,Majang-ro 14ga-gil,20100912,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 1188대,0,418,황학동 1032대,마장로14가길,4103131,2.00000000,88.00000000,4,11140,3
20100628,명동길을 중심으로 일련번호 부여,10,Myeongdong 10-gil,20100924,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,명동2가 2-5대,1,1620,명동2가 2-14대,명동10길,4103151,3.00000000,39.00000000,4,11140,3
20100628,장충단로를 중심으로 일련번호 부여,10,Jangchungdan-ro 7-gil,20101003,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,장충동2가 112-27대,1,419,장충동2가 112-14대,장충단로7길,4103272,3.00000000,82.00000000,4,11140,3
20100628,동호로를 중심으로 일련번호 부여,10,Dongho-ro 8ra-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 346-464대,0,219,신당동 842-3공,동호로8라길,4103119,2.00000000,275.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 76-gil,20101013,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 302-4대,1,420,신당동 241-31대,퇴계로76길,4103380,4.00000000,51.00000000,4,11140,3
20100419,청계천의 수표다리 명칭 인용,10,Supyo-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,저동2가 62-1대,1,1622,저동2가 62-1대,수표로,3005006,5.00000000,1350.00000000,3,11140,2
20100419,청계천의 수표다리 명칭 인용,10,Supyo-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,저동2가 61-17대,2,1623,저동2가 61-8대,수표로,3005006,5.00000000,1350.00000000,3,11140,2
20100628,손기정로를 중심으로 일련번호 부여,10,Songijeong-ro 16-gil,20100929,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,만리동2가 48대,0,221,만리동2가 43공,손기정로16길,4103220,6.00000000,217.00000000,4,11140,3
20100628,마장로를 중심으로 일련번호 부여,10,Majang-ro 5-gil,20100928,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,황학동 141대,2,609,황학동 141대,마장로5길,4103139,2.00000000,19.00000000,4,11140,3
20100419,서울성곽 4소문의 하나인 소덕문 별칭인 서소문 인용,10,Seosomun-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214903,중림동 164대,2,610,중림동 171대,서소문로,3005010,2.00000000,1440.00000000,3,11140,2
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,1276,황학동 2494대,퇴계로,3101011,15.00000000,87.00000000,3,11140,3
20100419,조선시대 유학자 이황의 호 인용,10,Toegye-ro,20100903,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214904,남대문로5가 541대,1,1277,황학동 2494대,퇴계로,3101011,6.00000000,86.00000000,3,11140,3
20100628,창경궁로를 중심으로 일련번호 부여,10,Changgyeonggung-ro 1-gil,20101004,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,예관동 124-1대,2,1279,예관동 126대,창경궁로1길,4103284,2.00000000,23.00000000,4,11140,3
20100628,창경궁로를 중심으로 일련번호 부여,10,Changgyeonggung-ro 1-gil,20101004,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,충무로4가 56-3대,1,1281,예관동 122-2대,창경궁로1길,4103284,3.00000000,47.00000000,4,11140,3
20100628,퇴계로를 중심으로 일련번호 부여,10,Toegye-ro 10-gil,20101005,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,회현동1가 28-15대,0,680,회현동1가 60-5대,퇴계로10길,4103322,5.00000000,208.00000000,4,11140,3
,행정구역명칭 인용,10,Cheongpa-ro,20141117,광역도로 정비,90,20100422,20141117102112,중림동 149-23대,2,2002,중림동 149-26대,청파로,3101023,0.00000000,4900.00000000,3,11140,2
20100628,중림로를 중심으로 일련번호 부여,10,Jungnim-ro 7-gil,20110222,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,중림동 149-49대,1,2003,중림동 149-23대,중림로7길,4103280,0.00000000,93.00000000,4,11140,3
20110225,옛 지역 명칭인용 일련번호 부여,10,Cheonggu-ro 19-gil,,"광역도로 정비 및 부여사유, 부여방식 정비",90,20110302,20110303,신당동 395-3대,0,602,신당동 395-28대,청구로19길,4103297,6.00000000,127.00000000,4,11140,3
20100419,조선시대 석전으로 유명한 만리재 명칭 인용,10,Mallijae-ro,20101109,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030214902,만리동2가 113대,1,1605,만리동2가 115대,만리재로,3101016,3.00000000,2200.00000000,3,11140,2
20100628,중림로를 중심으로 일련번호 부여,10,Jungnim-ro 7-gil,20110222,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,중림동 149-33대,2,2004,중림동 149-30대,중림로7길,4103280,0.00000000,23.00000000,4,11140,3
20100628,다산로를 중심으로 일련번호 부여,10,Dasan-ro 31-gil,20101009,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,신당동 304-607대,1,604,신당동 304-251대,다산로31길,4103047,4.00000000,37.00000000,4,11140,3
20100628,만리재로를 중심으로 일련번호 부여,10,Mallijae-ro 27-gil,20100928,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,만리동2가 176-36대,1,1606,만리동2가 176-36대,만리재로27길,4103144,5.00000000,43.00000000,4,11140,3
20100628,손기정로를 중심으로 일련번호 부여,10,Songijeong-ro 17-gil,20100827,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,만리동2가 10-98대,1,1607,만리동2가 10-43대,손기정로17길,4103221,2.00000000,17.00000000,4,11140,3
,행정구역(왕십리동) 지명을 인용,10,Wangsimni-ro,20141117,광역도로 정비,90,20100422,20141117102112,신당동 457대,2,605,신당동 170-30대,왕십리로,3005011,1.00000000,3900.00000000,3,11140,2
20100628,소월로를 중심으로 일련번호 부여,10,Sowol-ro 1-gil,20100930,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100630,20110303,남창동 209-5대,0,606,남창동 244-1 차,소월로1길,4103212,4.00000000,79.00000000,4,11140,3
